Date,Name,Year,Letterboxd URI,Rating,Review,Tags,Watched Date
2017-12-04,ADAM: Chapter 3,2017,https://letterboxd.com/jojonium/film/adam-chapter-3/1/,1,"For a ""series"" that started as a tech demo, you would think that they would try to make the visuals actually look good. The textures, lighting, and modelling is are really bad, I think they're actually worse than the last one (although maybe the last one was just too dark to tell). We're three episodes in now and the plot somehow manages to both be incredibly cliche and make no sense at the same time.

youtu.be/tSDsi2ItktY",youtube,2017-12-03
2017-12-04,The Fisherman,2015,https://letterboxd.com/jojonium/film/the-fisherman-2015/,2,"The effects aren't great, but for a 20 minute YouTube short I'll give them credit. The beginning is very slow, it takes 15 minutes (75% of the entire runtime) before anything weird even happens. The film seems like it's trying to copy Lovecraft, but misunderstands what actually makes Lovecraft's stories scary (fear of the unknown). Maybe if the director got a bigger budget to work with and more time to work on his style it could be good, but as it stands <i>The Fisherman</i> is a generic ""horror"" YouTube short.

https://youtu.be/6V0hlyv6sss",youtube,2017-12-03
2017-12-04,R'ha,2013,https://letterboxd.com/jojonium/film/rha/,2.5,"The plot is kind of generic, but the visuals are actually quite impressive. The animation can be a little janky at times, but the designs, modeling, and textures are good. Made entirely by one guy, I'm interested to see more of his work.

https://youtu.be/muYFZVj-kDY",youtube,2017-12-03
2017-12-05,A Pigeon Sat on a Branch Reflecting on Existence,2014,https://letterboxd.com/jojonium/film/a-pigeon-sat-on-a-branch-reflecting-on-existence/,3.5,"<i>""And the Wednesday is already gone...""</i>

It basically is the same as the previous two films (<i>Songs from the Second Floor</i>, and <i>You, the Living</i>), but better. It manages to be completely absurd but strikingly realistic at the same time. It's depressing, but comedic. It's slow, but entertaining. The incredibly long shots have only gotten more impressive since the previous two films, and I actually like this style a lot. The cameras are always still, but the actors and events move across the frame with a great flow. The music adds a nice touch. All around it's very odd, but quite good.",,2017-12-04
2017-12-06,The Taking of Deborah Logan,2014,https://letterboxd.com/jojonium/film/the-taking-of-deborah-logan/,2.5,"I have a weird thing where I like found footage horror movies a lot more than I should. I guess they add a layer of realism, even if I know they're staged. <i>The Taking of Deborah Logan</i> does a decent job of setting up a realistic excuse for the characters to have cameras on them all the time, and it generally plays by its own rules. It seems like a lot of scenes are cut short the keep the pace moving, and there are times when I wish they would let the action play out instead of using these quick cuts. Also, the only time fake static and video degradation has been spooky was in <i>The Poughkeepsie Tapes</i>, and that's because the video was supposed to be on VHS tapes that had been rotting in a closet for years. In this, which I assume is supposed to be filmed on modern digital cameras, the static and visual artifacts look incredibly fake. They also only show up at the spookiest moments, purely by coincidence I'm sure. There's also generic horror movie music and ambient spooky sounds thrown in randomly, completely ignoring the found footage context.
The horror elements are a mix of interesting, actually unnerving things (like teleporting onto a counter while sleepwalking), and generic, unoriginal shit (like the ""spooky"" deserted hospital wing where the lights don't work. The plot is very clichéd, but the effects are quite good, especially at the end.",,2017-12-05
2017-12-06,Rashomon,1950,https://letterboxd.com/jojonium/film/rashomon/,4,"An amazing work of storytelling, Kurosawa weaves together four conflicting interests, personalities, and stories into this complex drama. The cinematography is stunning, the music is great, the performances really enhance the story, and the choreography is done very well. Either the message isn't as shocking as the characters think it is, or blatantly lying to serve your own interests has become more common since 1950.",,2017-12-05
2017-12-06,Objectified,2009,https://letterboxd.com/jojonium/film/objectified/,2.5,"Again, if you don't already care about industrial design, this won't change your mind. I thought it was interesting though. It's competently made, if a little dry at times. Good music.",,2017-12-05
2017-12-08,Paprika,2006,https://letterboxd.com/jojonium/film/paprika-2006/,4,"Watching this again, I realize that even though <i>Paprika</i> is a very good film, it's probably Satoshi Kon's worst. The story is unique, and the dream sequences and animation (and music) are absolutely amazing, but it just doesn't have the same emotional resonance as <i>Perfect Blue</i> or even <i>Tokyo Godfathers</i>. There's never really any sense of danger or suspense, because the rules of the dream world are so ill-defined that pretty much anything could happen to get the protagonists into, or out of, danger. The climax is solved by a solution that seemed to come out of nowhere (yes, I get the symbolism, but it doesn't work from a plot perspective). With that said, <i>Paprika</i> is still a good film, maybe even a great one. Much of the imagery and music is truly creative, and the main characters are likable and interesting. It's just not <i>as</i> good as Kon's other works.","beta, blu-ray",2017-12-06
2017-12-09,Man Bites Dog,1992,https://letterboxd.com/jojonium/film/man-bites-dog/,3,"Very dark, but never edgy. It's a subtle commentary, on society and cinema, without being preachy. Great writing and acting make Benoit a very compelling character as we follow him through his daily routine of rape and murder.",,2017-12-08
2017-12-10,Tokyo Godfathers,2003,https://letterboxd.com/jojonium/film/tokyo-godfathers/,4.5,"One of my favorite Christmas movies, <i>Tokyo Godfathers</i> is one of the few films that can blend comedy and drama perfectly, so that both elements only add to each other. The characters are the best part, and the story is focused on exploring them rather than any actions. Their decisions seem almost pointless as nearly everything falls into place around them through a series of coincidences. The plot is really just an excuse to explore the complexities of three good people who have serious issues with their families. The excellent voice acting and extremely expressive animation make Miyuki, Gin, and Hana some of the most compelling and heartfelt characters I've seen in an animated movie. <i>Tokyo Godfathers</i> definitely stands out as the most lighthearted, and least surreal, of Satoshi Kon's films, but it is still amazing.",beta,2017-12-09
2017-12-10,Perfect Blue,1997,https://letterboxd.com/jojonium/film/perfect-blue/,5,"Not only my favorite Satoshi Kon film, but one of my favorite films ever. Kon's directorial debut is a surreal journey through paranoia, fear, helplessness, and self-doubt. Like many of his later works, <i>Perfect Blue</i> explores the blurring lines of reality and fantasy, and what it means to live a two-faced life—on-screen and off. The cinematography is great, and the use of creative match cuts and reflections heightens the themes of perception and identity. The haunting soundtrack similarly increases the paranoia and questioning of reality.",beta,2017-12-10
2017-12-11,A Ghost Story,2017,https://letterboxd.com/jojonium/film/a-ghost-story-2017/,3.5,"It's not great, but at least it's something different. I can appreciate the slowness and scarceness of dialogue. I'm not a big fan of the aspect ratio, but again at least it's something new. It did make me feel, but I think there would have been more of an emotional impact if the film showed us more of the characters' lives before the accident.",,2017-12-10
2017-12-12,Urbanized,2011,https://letterboxd.com/jojonium/film/urbanized/,2.5,"Like the other two entries in Gary Hustwit's series of documentaries on design, if you don't already care about the subject matter <i>Urbanized</i> won't change your mind. It follows the same formula as <i>Helvetica</i> and <i>Objectified</i>, this time exploring the field of urban design. It's competently made, and the music is nice, but give this one a pass if city planning and architecture bores you.",,2017-12-11
2017-12-12,American Made,2017,https://letterboxd.com/jojonium/film/american-made/,3.5,"This was pretty fun. The premise is something that pushes all my buttons, though I can't comment on the historical accuracy. The 80s setting is cool without being obnoxious (take notes, ""Stranger Things""), and there's some good music on display. I like that instead of spending time on unnecessary in-between details they just cut ahead to the important bits to keep the pacing up. Tom Cruise and Domhnall Gleeson have some good performances. However, the camerawork was really irritating. There were constant weird movements and random zooms that made no sense and were very distracting. Not a deal-breaker, but next time they should get a camera guy who doesn't have ADHD. There were also a couple of very brief shots of very bad CGI, but again it's not that big of a deal.",,2017-12-11
2017-12-13,The Killing of a Sacred Deer,2017,https://letterboxd.com/jojonium/film/the-killing-of-a-sacred-deer/,4,"I wonder what happened to Yorgos Lanthimos to make him this way.
<i>The Killing of a Sacred Deer</i> is dark, and weird, and slow. Much like <i>Dogtooth</i> and <i>The Lobster</i>, I can see how these qualities might turn some people off. Lanthimos's style is very apparent, encompassing everything from the stilted, awkward acting to the beautiful camerawork to the depressing themes and unnatural writing. Barry Keoghan gives a fantastic performance, and Colin Farrell and Nicole Kidman are great too. Their Lanthimos-esque line delivery, along with the music, creates a disturbing atmosphere. Even when the characters are talking about something perfectly normal and positive, it just feels scary and wrong. The weird sexual themes are similar to <i>Dogtooth</i> and <i>The Lobster</i> as well. Overall, I think Yorgos Lanthimos is changing and improving as a director, and I'm excited to see what he does next.",,2017-12-12
2017-12-16,Gerald's Game,2017,https://letterboxd.com/jojonium/film/geralds-game/,1.5,"The setup was actually pretty good. I wanted it to become an intricate puzzle as Jessie attempts to escape using her intelligence and willpower, while trying to preserve her sanity. Instead, it became a boring and predictable exploration of boring and predictable character clichés. Carla Gugino's performance is meh, but Bruce Greenwood is the best part of this movie, his moments of being a total savage were pretty funny and entertaining.  Some of the cinematography looks nice, even though it doesn't do anything new. Anyway, the way she actually gets out is really dumb. And I get that they were trying to do a sort of ""rhyming"" thing between Jessie's repressed memories and her current situation, it just comes off as really shallow and forced. And the subplot with the creepy murderer guy was completely unnecessary. I don't think I could have thought of a more cringe-worthy ending if I tried.
Oh yeah, there's also some scenes with the dog, where it's painfully obvious that the dog isn't actually making the noises you're hearing, and it was just dubbed over with what they think a dog would sound like. ",,2017-12-15
2017-12-21,Ocean's Twelve,2004,https://letterboxd.com/jojonium/film/oceans-twelve/,3,"There's a part near the beginning where Matt Damon's character asks if anyone else thinks it's wrong to call someone a freak because they have agoraphobia. Everyone says no, laughs at him, and moves on. It's played off as a joke and never brought up again. Man, it was really a simpler time, nowadays that joke would be attacked for being insensitive and offensive.
Anyway, I feel like <i>Ocean's Twelve</i> kind of missed the point of the original. I would have been happy if this was just another high-profile heist with a twist, maybe with higher stakes and a more creative twist. Instead, the heist itself isn't really the focus of this film, and the ""twist"" isn't creative at all, it's just a solution the writer pulled out of his ass at the end. Winning a competition isn't very impressive if you have access to different information than your opponents just by luck. How did LeMarc know where the real egg was going to be anyway? Whatever, the characters are still fun, and there were a lot of entertaining and funny moments, I just feel like <i>Ocean's Twelve</i> was a big missed opportunity.
Also, -10 points for a hilariously inaccurate portrayal of lasers.",,2017-12-20
2017-12-22,Ocean's Thirteen,2007,https://letterboxd.com/jojonium/film/oceans-thirteen/,3.5,"I complained about <i>Ocean's Twelve</i> for missing what was great about the original, and now with <i>Ocean's Thirteen</i> being much better by sticking closer to the original's formula I feel kind of justified. It's just as stylish and fun as the other two thirds of the trilogy, with a great cast of memorable characters. While <i>Ocean's Eleven</i> kept the plot relatively simple (just a classic high-stakes heist) until the twist, this is much more complex and convoluted all the way through. Thankfully the fast pace gets us through a lot of the more intricate parts without too much confusion. The personal motivations felt kind of weak, and there wasn't really much of a twist to speak of, but <i>Ocean's Thirteen</i> is still a fun watch and a worthy successor to the original.",,2017-12-21
2017-12-23,Star Wars,1977,https://letterboxd.com/jojonium/film/star-wars/,4,"Note: This review is for the <a href=""http://originaltrilogy.com/topic/Harmys-STAR-WARS-Despecialized-Edition-HD-V25-MKV-IS-OUT-NOW/id/12713"">""despecialized"" version</a>.

I don't think you can get more classic than <i>Star Wars</i>. Considering this was made by an inexperienced director on a relatively small budget in a time when grand space opera sci-fi had never been done on the silver screen before, it's amazing how well this works. George Lucas's greatest strength is his ability to weave a believable and interesting world into a story. In <i>Star Wars</i> we learn about the Empire, the Old Republic, the Senate, the Jedi knights, the Emperor, the Force, the Clone Wars, and a million other little details that make the universe feel believable and alive. And it's never done in a way that feels like an exposition dump. See the first scene with Vader and Tarkin in the Death Star conference room (the one with ""I find your lack of faith disturbing""). It tells the audience so much about the world without feeling forced or unnatural.
The costume and set designs are also a strong point. Every piece of machinery, every uniform, every hallway tells a story, and the designs are great all throughout. <i>Star Wars</i> wants to show off a new ship, droid, or costume every few minutes, and they're all unique and interesting.
The writing is pretty good, and the acting is great too. The main cast has excellent chemistry. They even got a decent performance out of Harrison Ford, although he's still the weakest lead. Luke, Han, and Leia are all examples of great characters, with realistic motivations and flaws. I don't know how Disney managed to screw up so badly with the sequels when they have so many examples of great characters to look to in the original trilogy. Leia is also a good example of how to have a strong female character without being a Mary Sue or obviously just pandering to women.
I think people don't give enough credit to the music. I think this is John Williams's best work, and adds so much to the impact of almost every scene.
<i>Star Wars</i> also knows when to show restraint. Luke spends most of the movie just causing problems for everyone else, and never uses a lightsaber in battle. He barely uses the Force, and it's only through other people's help that he's able to succeed in the end. There's also no climactic showdown with Vader. These are all good things, because it leaves time to develop Luke as a character, and allows the first act to be relatively slow and flesh out the world. Contrast this with <i>The Force Awakens</i>, where by the end Rey has mastered the Force, is better than a trained warrior with a lightsaber, and has a climactic showdown with Kylo. There's no room for her to grow as a character, and to fit it all in TFA had to be paced like a squirrel with ADHD.
This isn't to say it's perfect. There are a few things that the plot tries to slide past you without questioning it, like how useless the stormtroopers are at everything. They're not really threatening as an enemy at all. A lot of the special effects were really bad. I can let some things slide because it was 1977, but the explosions looked really pathetic. The duel between Obi-Wan and Vader was stiff and unexciting. Still, <i>Star Wars</i> is a great movie, and Disney fundamentally misunderstood everything that made it great.",,2017-12-22
2017-12-23,The Empire Strikes Back,1980,https://letterboxd.com/jojonium/film/the-empire-strikes-back/,4.5,"Note: This review is for the <a href=""http://originaltrilogy.com/topic/Harmys-THE-EMPIRE-STRIKES-BACK-Despecialized-Edition-HD-MKV-and-AVCHD-v20-NOW-AVAILABLE/id/12511"">""despecialized"" version</a>.

Basically <a href=""https://boxd.it/mHIZB"">everything I said about the original</a> is also true for <i>The Empire Strikes Back</i>, but this does it all even better. Better set design, better music, better special effects, better story, more world-building, great character development. Vader is really menacing, and a great villain, plus we get a glimpse of the bigger bad (although he doesn't seem very threatening compared to Vader). The pacing is perfect, starting with some good relationship-building scenes which continue into the fantastic battle on Hoth. From there it slowly ramps up to the climactic showdown with Vader, which is executed flawlessly. This really is the best kind of sequel, it uses the original as a leaping-off point to explore new and deeper themes, and expand upon character's relationships and motivations, rather than just wallowing in nostalgia (see <i>The Force Awakens</i> for a perfect example of the latter).
There are still some minor flaws. Shields are confusing. Why could the shield around the Hoth base stop ""any bombardment,"" but not stop ground troops from walking in? The ""I am your father"" reveal is great, but it makes the scene in <i>Star Wars</i> where Obi-Wan tells Luke about his father kind of weird. When every other planet in the galaxy is full of interesting and unique alien life, why is Dagobah just full of normal snakes and lizards? Also, the opening crawl in the original theatrical release said ""Episode V: The Empire Strikes Back"" at the beginning, which must have been very confusing to audiences at the time. Especially since the original was just called ""Star Wars,"" and ""Episode IV: A New Hope"" wasn't added until 1981.
Still, this is by far the best Star Wars film, and stands as a truly great film on its own as well.",,2017-12-22
2017-12-23,Pandorum,2009,https://letterboxd.com/jojonium/film/pandorum/,2,"This was very generic. Everything from the plot to the characters to the set designs felt like something I've seen a million times already. It plays with some interesting concepts, like waking up on a spaceship with no memories and having to piece together what happened as you try to repair the ship, but the execution is very bland. The camerawork is amateurish, with weird camera movement and unnecessary fast cuts. There were a few moments where I saw potential, but overall <i>Pandorum</i> was pretty flavorless and predictable.",,2017-12-22
2017-12-24,How the Grinch Stole Christmas!,1966,https://letterboxd.com/jojonium/film/how-the-grinch-stole-christmas/,4,"This is one of my favorite Christmas movies. The animation is so fluid and expressive, and the songs are real classics. If I was a bitter, cynical person I might complain that the story is predictable, or that the ending is a cliché, but I'm not that much of a Grinch.",,2017-12-23
2017-12-24,Horton Hears a Who!,1970,https://letterboxd.com/jojonium/film/horton-hears-a-who/,2.5,"I'd say the moral is a bit on the nose, but then again it is a kid's movie. The animation is great and the songs are good, even if the story is weak. With the success of <i>How the Grinch Stole Christmas</i> and this, will we get a Who cinematic universe?",,2017-12-23
2017-12-24,Return of the Jedi,1983,https://letterboxd.com/jojonium/film/return-of-the-jedi/,4,"Note: This review is for the <a href=""http://originaltrilogy.com/topic/Harmys-RETURN-OF-THE-JEDI-Despecialized-Edition-HD-AVCHD-DVD9-NTSC-DVD5-available-SEE-FIRST-POST/id/12905/page/1"">""despecialized"" versoin</a>

A fitting conclusion to the Star Wars trilogy. The magic of the original is still present in the amazing set and costume designs, excellent music, engrossing world. Some of the special effects are really impressive, especially the scenes with the AT-STs and the final space battle. The sheer number of moving parts in some shots is amazing. Luke's confrontation of the Emperor and refusal to kill Vader is such a powerful moment. The ending perfectly completes the development of the main characters, and is a satisfying ending for the plot.
However, <i>Return of the Jedi</i> is definitely the worst of the original trilogy. The opening sequence of rescuing Han seems overly long and convoluted (although it's very enjoyable, the plan just didn't make much sense). With all the amazing and diverse aliens around, why does Jabba just have a normal frog in a cup in his palace? They spent a good chunk of <i>The Empire Strikes Back</i> and the beginning of this hyping up Boba Fett, and he does look really cool, and then he accomplishes absolutely nothing and literally dies to a blind idiot stumbling around. Everything with the Ewoks is really dumb, I can't take this movie seriously when it expects me to believe that a few teddy bears with rocks could defeat highly trained and armored Imperial stormtroopers.",,2017-12-23
2017-12-25,Star Wars: Episode I - The Phantom Menace,1999,https://letterboxd.com/jojonium/film/star-wars-episode-i-the-phantom-menace/,2,"Note: This review is for the 2011 Blu-ray release.

First of all, there is way too much terrible CGI, and Jar Jar Binks is unbelievably annoying. Those have been said a million times by everyone and their dog, so I'll move on to my more particular thoughts.
The alien designs range from cool and interesting to ridiculous to thinly-veiled Jewish stereotypes. Likewise, some of the acting is perfectly fine (Liam Neeson was surprisingly good), while some is really atrocious (I generally dislike child actors, but Jake Lloyd was especially bad). Much of the dialogue sounds like it was written by an autistic robot with only a vague grasp on human relationships. On the other hand, I love the ship and set designs. All the new ship designs look cool, and the evolution from these designs to the ships we see in the original trilogy makes sense. 
This movie suffers from sidetrack syndrome. Every simple task has to be sidetracked by a hundred obstacles that pop up at the last minute. They can't fly to Coruscant because the hyperdrive is broken. Then they can't get a new hyperdrive part because the space Jew won't take their money. Then they have to come up with the most ridiculously convoluted plan to make money possible (instead of, say, intimidating or stealing from the space Jew (and don't try to tell me they would have moral qualms about it, they guy owned slaves)). What should have been a simple journey instead ends up taking a third of the film. Most of the plot is driven by sidetracks like this. I'm not saying the pod-racing scene wasn't cool, because it definitely was. It just feels so disconnected from the main plot.
There are a few plot points they hope they can just slide past you without you noticing, like Anakin not having a father. What? His mother just magically got pregnant and gave birth somehow and that's not supposed to be a big deal? We're just supposed to accept it and move on?
I don't like that the Force has been reduced from a mysterious universal energy to a simple number. Midichlorians cheapen the impact of the force.
What's up with the stupid names? Sideous? Really? And not just for characters either. Watto's six-sided die is apparently not a die, it's actually a ""chance cube.""
Darth Maul feels like a non-character. He's just a cheap obstacle thrown in to give the Jedi council a reason to care about Naboo's problems and give the film a climactic boss fight. I don't think he even has a single line of dialogue. Admittedly, the fight with him is really cool. I just wish it hadn't been intercut with Jar Jar's retarded flailing and Anakin literally saving the day by accident.
Now, despite all this, I love the political intrigue elements of the plot, and the world and feel of Star Wars are very present. The authentic world of Star Wars, the ship designs, the mysterious plot, and the action scenes made <i>The Phantom Menace</i> worth it for me.",,2017-12-24
2017-12-25,Arthur's Perfect Christmas,2000,https://letterboxd.com/jojonium/film/arthurs-perfect-christmas-2000-1/,3.5,"It's hard to review kid's movies. Regardless of my opinion, it's not aimed at me, and what I think of it doesn't really matter. Still, this is a Christmas tradition in my house, and although the target audience is literally 8 year-olds I still find it enjoyable. It feels really heartfelt and genuine about the kids' problems. The songs are fun, and I like the fantasy sequences. Also, there's an entire song in which Muffy is upset that she's rich and pretty, but no longer has her poor and ugly friend Francine to lord it over anymore.",,2017-12-24
2017-12-25,A Charlie Brown Christmas,1965,https://letterboxd.com/jojonium/film/a-charlie-brown-christmas/,4,"<i>""Charlie Brown, you're the only person I know who can take a wonderful season like Christmas and turn it into a problem. Maybe Lucy's right. Of all the Charlie Browns in the world, you're the Charlie Browniest.""</i>

I didn't really understand this movie when I watched it as a kid. It plays with a lot of themes that I think most kids wouldn't understand, but it's always considered a kid's movie. It's about a depressed boy, disillusioned with the whole concept of Christmas by the increasing commercialization of the holiday, trying desperately to rekindle even a small vestige of the genuine meaning of Christmas amidst an uncaring world full of peers who display nothing but hatred for his efforts. Heavy stuff.",,2017-12-24
2017-12-26,The Year Without a Santa Claus,1974,https://letterboxd.com/jojonium/film/the-year-without-a-santa-claus/,3,"To be honest the stop-motion animation is really bad. The plot is really basic, but then again it is a kid's movie. Like most Christmas classics, I still enjoy watching it even if it isn't technically amazing. The Miser Brothers' songs add a full star to my rating on their own.",,2017-12-25
2017-12-29,Star Wars: Episode II - Attack of the Clones,2002,https://letterboxd.com/jojonium/film/star-wars-episode-ii-attack-of-the-clones/,1.5,"Note: This review is for the 2011 Blu-ray release.

I thought that Jake Lloyd's acting as Anakin in <i>The Phantom Menace</i> was bad, but Hayden Christensen manages to take it to a whole new level of awfulness. I cannot fathom how he was cast in this movie, but at least his performance adds a layer of unintentional hilarity to it. The romance subplot in particular feels incredibly awkward and unnatural because of bad writing and worse acting. On the other side, Ian McDiarmid and Christopher Lee are both great (probably because they're both actually competent actors who have done good movies and theater before).
The CGI was bad in <i>The Phantom Menace</i>, but <i>Attack of the Clones</i> also manages to top the wooden, artificial awfulness of its predecessor in that respect as well. They even use CGI for normal sets that they very easily could have actually made, like Palpatine's office. They didn't physically build a single clone trooper costume, they exist only in the computer generated world. Lucas supposedly waited years for the technology to improve enough for him to realize his vision, but perhaps he should have been a little more creative rather than just use CGI as a crutch for anything remotely difficult to film.
One of Star Wars's strengths has always been its costumes, sets, and ship designs. And while the costumes and ships are on point (I really like how you can see the evolution from these clone uniforms, the six-legged walkers, and the old star destroyers, to the equivalents we see in the original trilogy), the set designs are really lacking. The factory scene looked like something out of a video game, and the rest of Geonosis was similarly bland and uninspired. The sets on Tatooine were just copied from other movies, even the Coruscant scenes were pretty bland. At least Kamino looked cool.
I think I haven't complained about the romance subplot enough, so I'll do it some more. Anakin and Padmé have zero chemistry with each other, and their relationship seems so forced. Why was Anakin so obsessed with her? He met her once when he was like 8 years old, and then joined a cult that forbids relationships. I understand that she's hot, and she was nice to him I guess, but it doesn't seem worth it to throw away your whole life's work for that. Also, the way Hayden Christensen ""flirts"" with her is hilariously awkward. The whole thing could have been executed so much better.
There are some cool moments. When the clones finally end up attacking something it's pretty fun, and Obi-Wan playing detective was really cool. The story isn't inherently bad, it's just unpolished and brought down by shitty acting, bad writing, and over-reliance on CGI.",,2017-12-28
2017-12-29,Blade Runner 2049,2017,https://letterboxd.com/jojonium/film/blade-runner-2049/,4.5,"<i>>tfw no hologram gf</i>

I went into <i>Blade Runner 2049</i> with low expectations. Between Star Wars, Alien, Ghost in the Shell, and The Thing (2011), modern successors to science fiction classics have a bad track record. And yet, somehow, this managed to beat the odds and be perhaps the greatest film of 2017 (that I've seen so far). It seems that Denis Villeneuve actually understands what made the original so good, and tried to continue that. The atmosphere, the world, the set designs, the music. These are what made <i>Blade Runner</i> a classic, and Villeneuve clearly appreciated that. But a good sequel should not simply wallow in the delicious juices of the original; it should use the original as a starting point to explore new ideas and themes. And that's what <i>2049</i> does. The atmosphere and world feels like <i>Blade Runner</i>'s, but expands upon what was shown in the original. The music is good and the cinematography is fantastic, and they both evoke a perfect cyberpunk feel that few other films have gotten so right. The set design is phenomenal. I want Wallace's office. It's a rare thing for me to say, but the special effects and CGI were actually really good. The CGI Rachael looked really convincing, so why couldn't <i>Rogue One</i> pull it off with Tarkin or Leia? Anyway, the visuals are a solid 10/10.
The story builds on the original, but doesn't feel formulaic at all. It's still kind of convoluted and open-ended, but nowhere near the degree of the original. The acting was pretty good all around, I especially liked Jared Leto and Sylvia Hoeks. It is kind of amusing how prominent Harrison Ford was in the advertising compared to how insignificant he is in the film, but what can you do. Despite being nearly three hours long, it felt like it was too short. There were plot threads and ideas that I feel didn't get fully explored. Supposedly there's a longer cut, but <a href=""http://www.digitalspy.com/movies/blade-runner/news/a846272/blade-runner-2049-four-hour-cut-wont-be-released/"">Vileneuve said it won't be released</a>. I would definitely be interested in it.
Overall, <i>Blade Runner 2049</i> is a worthy sequel to the original, and one of the very few thirty-years-later continuations of a classic franchise that actually understood why the original was great.",,2017-12-28
2017-12-30,Star Wars: Episode III - Revenge of the Sith,2005,https://letterboxd.com/jojonium/film/star-wars-episode-iii-revenge-of-the-sith/,3.5,"Note: This review is for the 2011 Blu-ray release.

<i>""It's treason, then""</i>

It turns out that if you remove the stupid comedy elements (Jar Jar is thankfully not in this movie, and even C-3PO's presence is very minimal), tone down the CGI a bit, and focus on the characters, the prequels could have been good. <i>Revenge of the Sith</i> uses what was good about Episodes I and II (and the original trilogy), and ditches most of what made them bad. The motivations actually make sense, the fights are more dramatic because we actually care about the people involved, the villain is dangerously intelligent and well characterized (I mean Palpatine, not Grievous (fuck that guy, he just comes out of nowhere and then dies because they needed a mid-level boss)). The ship and set designs are some of the best in the series. The opening space battle is my favorite from any Star Wars movie. This is the prequel movie we deserved. I think that if you cut out almost all of <i>Attack of the Clones</i> and all the dumb stuff from <i>The Phantom Menace</i>, Lucas could have easily squeezed it into one movie.
Still, there are several flaws. The CGI and effects in general are better than the other prequels, but they're still pretty bad. Hayden Christensen still can't act (although Ian McDiarmid more than makes up for it, every scene he's in is great). The names are still stupid: Count Dooku, General Grievous, Darth Tyranus, Darth Sidious, etc. And the fact that R2-D2's memory wasn't erased raises a lot of questions. Why the fuck did he never tell Luke ""oh hey, I knew a guy named Skywalker too,"" or the fact that he knew Obi-Wan, or anything else? They could have easily mentioned that both C-3PO and R2-D2 got wiped, but they didn't, and I have no idea why.
Anyway, <i>Revenge of the Sith</i> is still what the prequel trilogy should have been all along.

Also this: https://youtu.be/oKm4ueVuxpY",,2017-12-29
2017-12-30,Star Wars: The Clone Wars,2008,https://letterboxd.com/jojonium/film/star-wars-the-clone-wars/,0.5,"This was physically painful to watch. It may be the worst CG animation from a major studio I've ever seen. The models, textures, and animation are all astoundingly awful. I cannot fathom why they would go with this terrible ""art"" style. I've seriously seen better animation from amateurs with source filmmaker. The voices and personalities of the recurring characters are completely different, and Ahsoka is really irritating. The plot is a mess; if the separatists were planning on killing Jabba anyway, why not just do it right away? The music is really bad, they even messed with the original Star Wars theme enough to ruin it. Any attempt at humor comes across as cringe-worthy, and the rest of the writing is similarly bad. ",,2017-12-29
2017-12-31,Jumanji: Welcome to the Jungle,2017,https://letterboxd.com/jojonium/film/jumanji-welcome-to-the-jungle/,3,"First off, I haven't seen the original <i>Jumanji</i> in years, and I don't remember much of it from when I did, so this review isn't from the perspective of a ""fan"". I'll be judging <i>Jumanji: Welcome to the Unnecessary Subtitle</i> on its own merits.
<i>Jumanji</i> was, as Dwayne ""The Rock"" Johnson would say, ""litty."" I came in expecting nothing but dumb fun, and that's pretty much what I got. Some of the jokes were actually funny, and I enjoyed the escapist fantasy aspect of the plot. The video game logic and references were enjoyable too. The main cast is good, and although the characters are walking stereotypes their interactions were at times amusing. The jokes were hit-or-miss, and it's not exactly high-brow humor. The action scenes weren't very well directed, and the CGI was ugly, but at least it was fun.
Now onto some nitpicks: I don't like how they just completely dropped the main characters real-world problems. Did they get in trouble for not finishing their detention job? I don't know. I like that they established that you keep whatever you had on you when you die before it mattered, but the ability to give other people your lives came out of nowhere. If whoever has the gem can control the animals, why could the villain still control the animals after he lost the gem? And why could Fridge control the elephant but not the jaguars once he had the gem? The villain was actually really lame overall, he's not interesting and they don't even fight him in the end.
Anyway, <i>Jumanji</i> was dumb fun and not much else. I was entertained for two hours, but it's not anything amazing.",theater,2017-12-30
2018-01-01,The Lord of the Rings: The Fellowship of the Ring,2001,https://letterboxd.com/jojonium/film/the-lord-of-the-rings-the-fellowship-of-the-ring/,4,"<i>The Lord of the Rings</i> is a trilogy that was clearly made by someone who really cares. It was made with heart, with so much careful attention paid to casting decisions, making the sets look perfect, making the costumes right, making sure every scene feels right at home in Middle Earth. The special effects are impressive. The tricks used to make the characters appear as different sizes is flawless and never looks unnatural. The CGI isn't very good (it was 2001 after all), but they usually do a good enough job of hiding it. The plot of <i>The Fellowship of the Ring</i> suffers a bit from being the first in a trilogy, but the pacing is great.",,2017-12-31
